Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",123,Tội giết người,,1,"Người nào giết người thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm, tù chung thân hoặc tử hình:",p,Tái phạm nguy hiểm;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",123,Tội giết người,,1,"Người nào giết người thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm, tù chung thân hoặc tử hình:",q,Vì động cơ đê hèn.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",123,Tội giết người,,2,"Phạm tội không thuộc các trường hợp quy định tại khoản 1 Điều này, thì bị phạt tù từ 07 năm đến 15 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",123,Tội giết người,,3,"Người chuẩn bị phạm tội này, thì bị phạt tù từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",123,Tội giết người,,4,"Người phạm tội còn có thể bị cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm, phạt quản chế hoặc cấm cư trú từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",124,Tội giết hoặc vứt bỏ con mới đẻ,,1,"Người mẹ nào do ảnh hưởng nặng nề của tư tưởng lạc hậu hoặc trong hoàn cảnh khách quan đặc biệt mà giết con do mình đẻ ra trong 07 ngày tuổi, thì bị phạt tù từ 06 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",124,Tội giết hoặc vứt bỏ con mới đẻ,,2,"Người mẹ nào do ảnh hưởng nặng nề của tư tưởng lạc hậu hoặc trong hoàn cảnh khách quan đặc biệt mà vứt bỏ con do mình đẻ ra trong 07 ngày tuổi dẫn đến hậu quả đứa trẻ chết, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc bị phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",125,Tội giết người trong trạng thái tinh thần bị kích động mạnh,,1,"Người nào giết người trong trạng thái tinh thần bị kích động mạnh do hành vi trái pháp luật nghiêm trọng của nạn nhân đối với người đó hoặc đối với người thân thích của người đó, thì bị phạt tù từ 06 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",125,Tội giết người trong trạng thái tinh thần bị kích động mạnh,,2,"Phạm tội đối với 02 người trở lên, thì bị phạt tù từ 03 năm đến 07 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",126,Tội giết người do vượt quá giới hạn phòng vệ chính đáng hoặc do vượt quá mức cần thiết khi bắt giữ người phạm tội,,1,"Người nào giết người trong trường hợp vượt quá giới hạn phòng vệ chính đáng hoặc trong trường hợp vượt quá mức cần thiết khi bắt giữ người phạm tội, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",126,Tội giết người do vượt quá giới hạn phòng vệ chính đáng hoặc do vượt quá mức cần thiết khi bắt giữ người phạm tội,,2,"Phạm tội đối với 02 người trở lên, thì bị phạt tù từ 02 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",127,Tội làm chết người trong khi thi hành công vụ,,1,"Người nào trong khi thi hành công vụ mà làm chết người do dùng vũ lực ngoài những trường hợp pháp luật cho phép, thì bị phạt tù từ 05 năm đến 10 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",127,Tội làm chết người trong khi thi hành công vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 08 năm đến 15 năm:",a,Làm chết 02 người trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",127,Tội làm chết người trong khi thi hành công vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 08 năm đến 15 năm:",b,"Đối với người dưới 16 tuổi, phụ nữ mà biết là có thai."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",127,Tội làm chết người trong khi thi hành công vụ,,3,"Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",128,Tội vô ý làm chết người,,1,"Người nào vô ý làm chết người, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",128,Tội vô ý làm chết người,,2,"Phạm tội làm chết 02 người trở lên, thì bị phạt tù từ 03 năm đến 10 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",129,Tội vô ý làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính,,1,"Người nào vô ý làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính, thì bị phạt tù từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",129,Tội vô ý làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính,,2,"Phạm tội làm chết 02 người trở lên, thì bị phạt tù từ 05 năm đến 12 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",129,Tội vô ý làm chết người do vi phạm quy tắc nghề nghiệp hoặc quy tắc hành chính,,3,"Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",130,Tội bức tử,,1,"Người nào đối xử tàn ác, thường xuyên ức hiếp, ngược đãi hoặc làm nhục người lệ thuộc mình làm người đó tự sát, thì bị phạt tù từ 02 năm đến 07 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",130,Tội bức tử,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",a,Đối với 02 người trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",130,Tội bức tử,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",b,"Đối với người dưới 16 tuổi, phụ nữ mà biết là có thai."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",131,Tội xúi giục hoặc giúp người khác tự sát,,1,"Người nào thực hiện một trong các hành vi sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",a,"Kích động, dụ dỗ, thúc đẩy người khác tự tước đoạt tính mạng của họ;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",131,Tội xúi giục hoặc giúp người khác tự sát,,1,"Người nào thực hiện một trong các hành vi sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",b,Tạo điều kiện vật chất hoặc tinh thần cho người khác tự tước đoạt tính mạng của họ.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",131,Tội xúi giục hoặc giúp người khác tự sát,,2,"Phạm tội làm 02 người trở lên tự sát, thì bị phạt tù từ 02 năm đến 07 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",132,Tội không cứu giúp người đang ở trong tình trạng nguy hiểm đến tính mạng,,1,"Người nào thấy người khác đang ở trong tình trạng nguy hiểm đến tính mạng, tuy có điều kiện mà không cứu giúp dẫn đến hậu quả người đó chết, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",132,Tội không cứu giúp người đang ở trong tình trạng nguy hiểm đến tính mạng,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",a,Người không cứu giúp là người đã vô ý gây ra tình trạng nguy hiểm;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",132,Tội không cứu giúp người đang ở trong tình trạng nguy hiểm đến tính mạng,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",b,Người không cứu giúp là người mà theo pháp luật hay nghề nghiệp có nghĩa vụ phải cứu giúp.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",132,Tội không cứu giúp người đang ở trong tình trạng nguy hiểm đến tính mạng,,3,"Phạm tội dẫn đến hậu quả 02 người trở lên chết, thì bị phạt tù từ 03 năm đến 07 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",132,Tội không cứu giúp người đang ở trong tình trạng nguy hiểm đến tính mạng,,4,"Người phạm tội còn có thể bị cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,1,"Người nào đe dọa giết người, nếu có căn cứ làm cho người bị đe dọa lo sợ rằng việc đe dọa này sẽ được thực hiện, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Đối với 02 người trở lên;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,"Lợi dụng chức vụ, quyền hạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",c,Đối với người đang thi hành công vụ hoặc vì lý do công vụ của nạn nhân;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",d,Đối với người dưới 16 tuổi;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",133,Tội đe dọa giết người,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",đ,Để che giấu hoặc trốn tránh việc bị xử lý về một tội phạm khác.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",134,Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác,,1,"Người nào cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",a,"Dùng vũ khí, vật liệu nổ, hung khí nguy hiểm hoặc thủ đoạn có khả năng gây nguy hại cho nhiều người;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",134,Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác,,1,"Người nào cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",b,Dùng a-xít nguy hiểm hoặc hóa chất nguy hiểm;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",134,Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác,,1,"Người nào cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",c,"Đối với người dưới 16 tuổi, phụ nữ mà biết là có thai, người già yếu, ốm đau hoặc người khác không có khả năng tự vệ;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",134,Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác,,1,"Người nào cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",d,"Đối với ông, bà, cha, mẹ, thầy giáo, cô giáo của mình, người nuôi dưỡng, chữa bệnh cho mình;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XIV - CÁC TỘI XÂM PHẠM TÍNH MẠNG, SỨC KHỎE, NHÂN PHẨM,",134,Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác,,1,"Người nào cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30% hoặc dưới 11% nhưng thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:",đ,Có tổ chức;
